_unit_id,gender,gender:confidence,random-rank,check,created,description,fav_number,link_color,name,profileimage,retweet_count,sidebar_color,text,tweet_coord,tweet_count,tweet_created,tweet_id,tweet_location,user_timezone
815730735,male,0.6757,0.688038977,1,8/21/14 0:17,kai xiumin shownu / their groups / other groups,5492,ABB8C2,kaixxiu,https://pbs.twimg.com/profile_images/657962763160043520/a5Q-6CgU_normal.jpg,0,C0DEED,shownu looks so nice in a suit and tie,NA,23215,10/26/15 13:20,6.59E+17,NA,Eastern Time (US & Canada)
815739250,female,0.6751,0.971175192,1,05/06/2013 01:09,J + B,292,89C9FA,beebee_0930,https://pbs.twimg.com/profile_images/572400190776324096/2tfxp_ta_normal.jpeg,0,0,passing my high school and college classes _ôÖë,NA,8766,10/26/15 13:19,6.59E+17,Lightskin Lane,NA
815737399,male,0.6748,0.179538839,1,04/04/2015 22:14,NA,2195,0084B4,ernie20056,https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,0,C0DEED,@ernie20056 My Love I want to say to you have a wonderful day and know I am thinking of you and you are in my heart and I want to hold you,NA,1966,10/26/15 13:19,6.59E+17,Los Angeles Calif .,NA
815729324,female,0.674,0.355921283,1,9/18/13 3:05,"(he/they, 18) hi i'm seyren/sey and i love sadao maou....... i also like to draw and play games!",6897,8B7765,kisaragistation,https://pbs.twimg.com/profile_images/658137816577146880/4LMyvNAG_normal.jpg,0,0,why is the Ultimate Goal to get married and have kids,NA,33013,10/26/15 12:39,6.59E+17,09/06/1997,Arizona
815730474,female,0.6735,0.851625729,1,10/25/14 14:17,A weapon meister of the DWMA. i just so happen to be an angel with my dual swords #Multiverse #OpenRP #SERP #SEoutcast lil munchkin: @PilotCrafter,669,0084B4,Kurisutaru_Mara,https://pbs.twimg.com/profile_images/658403501513412609/y2fkzNP6_normal.jpg,0,C0DEED,@lordeathsson in the sky bounces light off of every reachable inch of physical space. She sits up and looks at her lap. The warmth--,NA,4341,10/26/15 13:20,6.59E+17,Death City or Angel's Domain,Pacific Time (US & Canada)
815732677,female,0.6734,0.353843789,1,1/15/14 16:05,lean wolf-bitch // 'lesbian with nice skin',3040,FAB9FA,pawnshop_heart,https://pbs.twimg.com/profile_images/649065285098565632/latNdio2_normal.jpg,0,0,"the funniest thing i've ever said that's 1d related is still ""hey girl im waiting on ya. im waiting on ya. come on and let me eat you out""",NA,7718,10/26/15 13:20,6.59E+17,chicago,Central Time (US & Canada)
815732079,male,0.6727,0.336685414,1,01/04/2014 07:01,#øÈ™€™‹™ƒ™_ø__ø_™Ê_ø_™ƒø¿2811,220,0084B4,Unique__7mo0d,https://pbs.twimg.com/profile_images/654543195188166656/1v5Lp6Sc_normal.jpg,0,C0DEED,i only know that i need you and you fill that need,NA,42100,10/26/15 13:20,6.59E+17,AlBuraymi - AlAin,NA
815724176,female,0.6727,0.887862586,1,2/20/09 21:06,Fashion Blogger,1859,7D7D7D,tobruckave,https://pbs.twimg.com/profile_images/576111774954434560/neASJf8z_normal.jpeg,0,0,Excited to be sharing a few snaps from my neighborhood and home on the @eyebuydirect instagram today.äó_ https://t.co/TxXMcJ8XF5,NA,14329,10/26/15 12:40,6.59E+17,"Vancouver, British Columbia",Pacific Time (US & Canada)
815737897,male,0.6723,0.98070099,1,04/09/2009 18:32,"Chances are you're looking at this bc I keep getting rt'd onto your timeline so you might as well follow me #BBEH #IAH2 Aspiring musician, sports aficionado.",734,ABB8C2,Villasttp,https://pbs.twimg.com/profile_images/652549120717123584/F0pia2kP_normal.jpg,0,FFFFFF,"But, a thug changes, and love changes And best friends become strangers",NA,55475,10/26/15 13:19,6.59E+17,Jeju Island,Eastern Time (US & Canada)
815736779,male,0.6717,0.864343034,1,10/15/15 19:07,NA,0,0084B4,EasyEarle51,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,0,C0DEED,Why 'climate justice' has India and the West at each other's throats https://t.co/R3GHqCcvfz,NA,3,10/26/15 13:19,6.59E+17,NA,NA
815730030,male,0.6713,0.177623408,1,10/31/13 11:02,@ConnorFranta: @frantasassy aw this is cute - thanks loving me that much! ä»ç,15042,0C0D0D,frantasassy,https://pbs.twimg.com/profile_images/656775020098813952/KXrdYd3w_normal.jpg,0,FFFFFF,im so emotional Peter Pan is my entire childhood and i was at Disneyland Paris two days ago im such a kid,NA,59376,10/26/15 13:20,6.59E+17,"East High, Albuquerque",Amsterdam
815739526,male,0.671,0.159175251,1,7/18/12 12:35,wow such nerd wow,31809,DD2E44,MojoSatonaka,https://pbs.twimg.com/profile_images/654451319097425920/S2q1bEJ3_normal.png,0,0,So now even BACON and SAUSAGE can make me have CANCER life just isn't FAIR,NA,59831,10/26/15 13:18,6.59E+17,NA,Lisbon
815736486,male,0.6707,0.188087914,1,08/07/2014 18:08,NA,1350,0084B4,Mendes_Mahone,https://pbs.twimg.com/profile_images/655831613146796032/5tVA0gUg_normal.jpg,0,C0DEED,"pros of living in new york:äó¢a lot of people have big shows herecons:äó¢every person and their mother feels the need to travel here to go",NA,2874,10/26/15 13:19,6.59E+17,NYC,NA
815723499,female,0.6705,0.828439022,1,06/02/2010 11:42,"Born & raised in Johnston, RI. Moved to St. Albans, VT in 2011. Two years ago I married my wife, Cathy. She's my best friend, soul mate & love of my life!",4156,0084B4,themmmgirl6126,https://pbs.twimg.com/profile_images/491342425202245632/nMsTUTTV_normal.jpeg,0,C0DEED,@CarnieWilson I'm going 2 try very hard 2 make it a priority in the next wk or 2. I have a phobia about leaving the house. It's been tough.,NA,2662,10/26/15 12:40,6.59E+17,"St. Albans, Vermont",NA
815734214,female,0.6698,0.612282577,1,2/21/15 6:24,header: @sophieemcvey | The Vamps 4/4 | The Tide 4/4 | New Hope 1/3 | Janoskians 1/5 | 5SOS | 1D | ATL | P!ATD,3090,0084B4,laurenntoogood,https://pbs.twimg.com/profile_images/657987006119714816/ze8Tp17R_normal.jpg,0,C0DEED,I want to go to Starbucks with @sophieemcvey and talk about Panic! At The Disco for hours before having a movie night with Oreos,NA,334,10/26/15 13:19,6.59E+17,i am bronnor trash,NA
815727821,female,0.6697,0.4543956,1,7/30/15 16:54,"I love strawberries, polar bears, Lee Jihoon,Bry,Mina and Jennie. I am a innocent strawburry polar bear. Jihoon with orange hair is my favorite type of mango!",3493,0084B4,WooziStrawburry,https://pbs.twimg.com/profile_images/658088387165974528/9cXJD7hW_normal.jpg,0,C0DEED,_ôçÁI'm sure it's somewhere in my desk but in the meantime I'll just continue my sketch of hoshi_ôÍ» https://t.co/BObApcR118,NA,3081,10/26/15 12:39,6.59E+17,i am a jihoonie girl,NA
815727727,female,0.6696,0.462994384,1,08/10/2010 19:23,enjoy people,873,FF0000,wongbanglean,https://pbs.twimg.com/profile_images/541801666123542528/PX4-c_ol_normal.jpeg,0,F2E195,"lifestylecrewmnl:KUDETA at the top! Marina Bay Sands Hotel... #singapore #nightlife #party https://t.co/nqwUnZX92N",NA,9609,10/26/15 12:39,6.59E+17,hidden atlantis,NA
815734668,male,0.6695,0.9047358,1,8/17/14 14:26,NA,2254,0084B4,diamonddog113,https://pbs.twimg.com/profile_images/501118072431054848/djwokmop_normal.jpeg,0,C0DEED,@tamzinmerchant @papermagazine Hecate and cerce are my guardians at different times according to certain books lucky me :-)  xx,NA,7,10/26/15 13:19,6.59E+17,NA,NA
815729989,female,0.6692,0.225394022,1,09/09/2015 12:34,"new twitonly twitmy twit",82,0084B4,tacopoopman,https://pbs.twimg.com/profile_images/658684602366717952/UJCpwotp_normal.jpg,0,C0DEED,@ColinsDaBomb and then my other one is the Gucci mane one,NA,152,10/26/15 13:20,6.59E+17,NA,NA
815720786,female,0.6691,0.633135154,1,10/03/2015 05:17,I love the Sims and Minecraft. I'm an ultimate gamer girl and love LDSHADOWLADY STAMPYLONGNOSE iBALLISTICSQUID SMALLISHBEANS POPULARMMOS iHASCUPQUAKE ZOELLA ETC,74,0084B4,chocoalisha,https://pbs.twimg.com/profile_images/651782131774005248/SgPp5BTT_normal.jpg,0,C0DEED,@Sqaishey ignore all of the haters! What you did was amazing and I'm sure you're hair looks great! Stay strong because your amazing xx _ôÍ__ôê«,NA,56,10/26/15 12:40,6.59E+17,"Durham, England",NA
815733862,male,0.6691,0.992360915,1,08/11/2008 07:05,Jono. Just Jono. XBox Live GT: MistahJono. DS Friend Code: 2852-8460-9531. Married to @itsGCbaby. Dance with @HarthillMorris. Ink by @ForgivenTattoo. #KTfamily.,135,3B94D9,MisutaJono,https://pbs.twimg.com/profile_images/632599817512964098/dRiOSV-I_normal.jpg,0,002D7A,And that's my Halloween costume sorted!,NA,7976,10/26/15 13:19,6.59E+17,"Sheffield, England",London
815730178,male,0.669,0.532690411,1,03/07/2011 19:21,LOYALTY THE LIFESTYLE #DMV #RipReikyBooby #RipNugg #DaWave #RIPDomo $upremeBoys SC:kingof1supreme,7123,CC3366,King_Of_Supreme,https://pbs.twimg.com/profile_images/652592662814552064/jSm3sgzj_normal.jpg,0,0,Outsiders get taxed and I leave bitches where they at,NA,105125,10/26/15 13:20,6.59E+17,ä»†¥Ÿè,Eastern Time (US & Canada)
815721497,male,0.6685,0.516282347,1,7/20/15 13:57,~ Huge fan of Nyle DiMarco ~,9226,0084B4,Kenshi_the_Bahb,https://pbs.twimg.com/profile_images/651486655153573888/eeS6wNM7_normal.jpg,0,C0DEED,@RiceChrisPees_ You know who does too _ôÖè,NA,11380,10/26/15 12:40,6.59E+17,Kenshis Bedroom,NA
815733181,male,0.6683,0.3568265,1,10/19/15 19:42,"Sakamoto Tatsuma, my hobbies include space, space, space, Kintoki|| occassionally nsfw, crack/serious sakamoto roleplay twitter, interacts with everyone ||",14,0099B9,sakamoto_ebooks,https://pbs.twimg.com/profile_images/656300313549348864/MpC0ME8b_normal.jpg,0,5ED4DC,Kintoki! They discovered a comet with your favorites! Booze and sugar!,NA,210,10/26/15 13:20,6.59E+17,NA,Pacific Time (US & Canada)
815731663,female,0.6682,0.548724299,1,11/20/12 13:54,NA,0,0084B4,JulietCohenn,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,0,C0DEED,"""Manliness"" in Japan is acting polite towards others and supporting his family, but also finding his own individuality #ucsbj63 @Silke_JP",NA,3,10/26/15 13:20,6.59E+17,NA,NA
815739379,female,0.6681,0.149307382,1,8/17/14 11:14,"~~You're in control of your own life and what happens. Happiness is a choice, and self harm is a choice, be smart please.~~",6486,992288,DailyKeke,https://pbs.twimg.com/profile_images/653607949537968129/5LLJirFy_normal.jpg,1,0,@TheRealJonHutch @LifeIsStrange Me too. I keep listening to Spanish Sahara and Obstacles to continue making myself cry. #PricefieldForever,NA,9844,10/26/15 13:18,6.59E+17,"New York, NY",Pacific Time (US & Canada)
815739468,male,0.6681,0.470324439,1,4/19/15 20:35,penis jokes are so old... i mean cum on.,6326,ADD8E6,stylinsilent,https://pbs.twimg.com/profile_images/656654447410548736/ghBe4b8C_normal.jpg,1,0,"LMAO SAID THE GIRL THAT ""WENT TO THE CONCERT"" AND ""FREAKED OUT WHEN SHE MET LOUIS""  https://t.co/BKVNUk9645",NA,10453,10/26/15 13:18,6.59E+17,"kcdilla  àµîàÇ«àµî	",Eastern Time (US & Canada)
815738227,male,0.6679,0.538405244,1,4/22/15 13:23,MUST READ: Inspirational Love Story of Khadija (RA). Will make you cry! http://t.co/HqSqG1fYXW,465,0084B4,GhulamSultaan,https://pbs.twimg.com/profile_images/597497746359242752/a8k-JWcH_normal.jpg,0,C0DEED,@lababrahma @asyrafrobani Muslim Husbands and Wives MUST read this love story!! www[dot]bitly[dot]com/khadijaa,NA,10490,10/26/15 13:19,6.59E+17,NA,Pacific Time (US & Canada)
815721211,male,0.6679,0.976221332,1,5/19/12 6:38,"An Error Occurred While Loading This UsersBio, Please Click The FOLLOW Button ForAssistance..",18,2FC2EF,AyoRahji,https://pbs.twimg.com/profile_images/622054838415826944/nVcC04Ci_normal.jpg,0,0,Watch The Shocking Walking Dead Scene From Sunday's Horrifying Episode:  https://t.co/gXNAytixSR,NA,222499,10/26/15 12:40,6.59E+17,Red Roof City,NA
815723366,male,0.6675,0.670366617,1,7/19/15 16:07,"äù„@OllieLove,@AnimeTaco18,@aph_zapadenska& @HarrisPJones are baeäù„@Canadian_Mattieäù_äù„Sekeäù„#VoteMatthewForPresidentäù„#PDTäù„ @aph_zapadenska's huculäù„",3650,0084B4,MapleLeafBaby,https://pbs.twimg.com/profile_images/657714467732631552/nBg5-Zf2_normal.jpg,0,C0DEED,"@hetaliasummer (ADMIN LOVES IN FLORIDA AAAAA) *smiles while blushing a little* the sunshine state, that probably why you are so happy",NA,5732,10/26/15 12:40,6.59E+17,NA,NA
815719904,female,0.6673,0.032154147,1,12/21/12 9:50,Aunty. Nuts. I have a blog. I love tea. I love candles. Space doodles! http://t.co/AwleMDc1ut,366,3B94D9,SusieCumberland,https://pbs.twimg.com/profile_images/523850263598088192/c5wz1Yg1_normal.jpeg,0,ADF1FC,The back of the pumpkin me and Lily did. #Halloween #pumpkin #pumpkin carving https://t.co/3CsIaw4Zvz,NA,2279,10/26/15 12:40,6.59E+17,"Cranfield, UK",London
815735378,male,0.6673,0.485019839,1,12/16/09 8:25,"Independent writer, Video Game Player, Pro Wrestling and Music fan, currently trying to become The Big Dog. #Mrarkult",327,0084B4,TrollJasno,https://pbs.twimg.com/profile_images/649059447176757248/6jjpCnF7_normal.png,0,FFFFFF,Tell me when competitive cat cuddling is a thing and I'll jump right into that.,NA,138304,10/26/15 13:19,6.59E+17,Suplex City,Eastern Time (US & Canada)
815733344,male,0.6672,0.116187317,1,10/08/2011 14:41,Fratton Ender! We're all part of The Masterplan!,186,0084B4,drewboyblue,https://pbs.twimg.com/profile_images/516695118351695872/xczIydl8_normal.jpeg,0,C0DEED,Shall we just arrange the return leg to Macclesfield now and save us all the time and money,NA,10295,10/26/15 13:19,6.59E+17,Portsmouth,NA
815728731,female,0.6671,0.089890429,1,10/16/15 1:48,"Fuck Me I'am Sexiest & Famous Uchihasä_‚Maa baby girl @RPP_SaradaU#KVRP #ICRP [V]RPKingdom",22,0084B4,Famous_Teme,https://pbs.twimg.com/profile_images/658243446231044096/gzRBTQ6A_normal.jpg,0,C0DEED,"@hinNATAhuGA @rhamal_31 ""ahh basically new eh? therefore I tell you that you are the chara OOC, right?.""",NA,193,10/26/15 12:39,6.59E+17,Uchiha Mansion,NA
815722229,male,0.667,0.048201237,1,08/06/2009 13:13,Creator of the hashtag #ToryFeeders Used to vote Labour.If you're still up for Independence... I'm your dog,46367,DD2E44,MrMalky,https://pbs.twimg.com/profile_images/656595269107240962/fmh1ofBe_normal.jpg,0,0,"Labour want cuts to tax credits. They just want to delay the implementation of the cuts#GetMeOutOfThisDysfunctionalUK",NA,105273,10/26/15 12:40,6.59E+17,Aberdeenshire,London
815736852,male,0.6669,0.055770245,1,10/22/15 7:10,hoopSZN.,1,0084B4,lodretti,https://pbs.twimg.com/profile_images/658147998736715776/etWd9_mU_normal.jpg,0,C0DEED,"pizza rolls and Netflix, we don't go on dates.",NA,261,10/26/15 13:19,6.59E+17,NA,NA
815738554,female,0.6668,0.394604901,1,08/07/2012 23:52,SGU cavalier cheerleader |XII.I.MMVIII| Disney enthusiast|Wings are my favorite food group,12972,0084B4,donnariguero,https://pbs.twimg.com/profile_images/652898511801847809/GTAUrSEY_normal.jpg,0,C0DEED,@donnariguero 2 months till I'm home and get to see you _ôÍì_ôÍì_ôÍì,NA,17384,10/26/15 13:19,6.59E+17,"San Francisco,CA äó¢ Shawnee,OK",NA
815738204,female,0.6662,0.439249017,1,3/15/15 21:55,ä_ç bitter Iris West stan ä_ç #IWDS,12263,DD2E44,irisannwests,https://pbs.twimg.com/profile_images/631768294660292608/80pFwSLD_normal.png,0,0,i updated my twitter app and it still won't let me make one of those polls... _ôÖ©,NA,13393,10/26/15 13:19,6.59E+17,jitters,Eastern Time (US & Canada)
815735254,female,0.6644,0.016034478,1,05/04/2015 15:13,"Briel EP in iTunes NOW!http://t.co/dJsSNqjDpOFollow on Spotify-https://t.co/evtQOYqEPhhttp://t.co/EYBwQeFjTpInstagram-@IAMBRIELhttp://t.co/ZUAfHD6HaQ",87,333333,iambriel,https://pbs.twimg.com/profile_images/647639582238900224/0sEzNYiU_normal.jpg,0,0,Please favorite and retweet this tweet to support @iambriel and #PerfectNightmare on @hypem #popmusic #indiepop https://t.co/vzzZkDunSL,NA,128,10/26/15 13:19,6.59E+17,"Seattle, WA",NA
815719712,female,0.6642,0.769712456,1,2/25/13 16:00,NA,0,0084B4,PearcyAdam,https://pbs.twimg.com/profile_images/3344644676/92f39be87dc3ec9be184a09f54da642f_normal.jpeg,0,C0DEED,Recreate your turnout near the pitching performances in relation to dj stuttgart: aymZSj https://t.co/LiEVo3pyNX,NA,95808,10/26/15 12:40,6.59E+17,NA,Nairobi
815721019,female,0.664,0.890390039,1,07/05/2014 23:07,Ava Garnet: #Engaged @CreatedLycan Zeva Amethyst #Engaged @Demonichedgie (Twitch and Iro are here too)  Song of the month: https://t.co/1jxgp8ISQO,2027,DD2E44,ZeAv_Gems,https://pbs.twimg.com/profile_images/656680226848505856/hxsEhwIU_normal.jpg,0,0,@RedSpeedyHero (comes out in the second dress),NA,43661,10/26/15 12:40,6.59E+17,Mobius,Pacific Time (US & Canada)
815739321,male,0.6638,0.58473713,1,6/25/11 11:25,"CEO, Founder & Face of Million Dollar Recordsä‹¢Moringa Iced Teaä‹¢IG = MillionsRoyaltySnapchat = PrinceMilly",3522,9999,MillionsRoyalty,https://pbs.twimg.com/profile_images/658642866139459584/bh2MecTn_normal.jpg,0,FFFFFF,I be at work with my lighter leash and everybody KNOW i don't smoke cigarettes_ôÖ‰,NA,36583,10/26/15 13:19,6.59E+17,"St Petersburg, FL",Pacific Time (US & Canada)
815738176,female,0.6633,0.353803602,1,09/08/2007 11:26,"Canadian writer, editor, blogger, and Super Genius. http://t.co/fn6wGeZlpZ   Representing Nobody since 1885. Descendent of Roger Fuckedbythenavele",19658,2FC2EF,cenobyte,https://pbs.twimg.com/profile_images/640270438858272768/ZC2rT_f4_normal.jpg,0,181A1E,This guy from the insurance company keeps saying AAAAAHHHHHMMMM and itäó»s driving me nuts.,NA,114972,10/26/15 13:19,6.59E+17,"Regina area, Saskatchewan",Central Time (US & Canada)
815738432,male,0.6631,0.527206805,1,3/17/12 13:07,secret little rendezvous,54635,405,94heskind,https://pbs.twimg.com/profile_images/658393897807269888/9pk2eTDb_normal.jpg,0,FFFFFF,"@Harry_Styles thank you for being so genuine and an incredible human. You're so selfless and humble, would you mind following me? äóî 108,630",NA,177818,10/26/15 13:19,6.59E+17,ä‹èarry and laura öåÈöåñ,Dublin
815720419,male,0.663,0.658353235,1,6/19/12 10:27,"äÖólove my family ä»«I discus ideas ,Paradise to my right and Hell to my left äÖ_",80,0084B4,bizzyboneee,https://pbs.twimg.com/profile_images/657808414039527424/0q4wQs75_normal.jpg,0,C0DEED,"There is an amazing-looking Igbo village located in Staunton, Virginia, USA. The Washingtonäó_ https://t.co/oRoweb18X3",NA,307725,10/26/15 12:40,6.59E+17,NA,NA
815732160,female,0.6619,0.825839237,1,02/04/2010 07:49,"We are estate planning attorneys based in Fayetteville, whose mission is to provide residents of Northwest Arkansas with quality estate planning resources.",0,4B5B78,dsexton1681,https://pbs.twimg.com/profile_images/1105860891/web_social_sexton_normal.jpg,0,5C0000,It is wise to compare and contrast the different types of trusts options that are available https://t.co/0J1o753RmC https://t.co/OW72h9BQJf,NA,1386,10/26/15 13:20,6.59E+17,"Fayetteville, AR",NA
815719586,female,0.6618,0.107953505,1,12/21/12 9:50,Aunty. Nuts. I have a blog. I love tea. I love candles. Space doodles! http://t.co/AwleMDc1ut,366,3B94D9,SusieCumberland,https://pbs.twimg.com/profile_images/523850263598088192/c5wz1Yg1_normal.jpeg,0,ADF1FC,Photo: The back of the pumpkin me and Lily did. #Halloween #pumpkin #pumpkin carving https://t.co/rPq2AkBWbh,NA,2279,10/26/15 12:40,6.59E+17,"Cranfield, UK",London
815732922,male,0.6618,0.813214362,1,2/16/12 7:04,"mother of 6, model, singer, songwriter, dancer, sports are my life and I wear hats sometimes.",4384,0084B4,runescapedad,https://pbs.twimg.com/profile_images/640449430999531521/R9MoClAQ_normal.jpg,0,C0DEED,@LaprasRider invite me the next time you do and I'll be there,NA,4523,10/26/15 13:20,6.59E+17,FL,Atlantic Time (Canada)
815732694,male,0.6618,0.903221584,1,6/25/12 22:24,seller on ebay most items new and all kinds of items.,612,4A913C,rkeyserling,https://pbs.twimg.com/profile_images/615085888343789568/zw9guID3_normal.jpg,0,0,9 Demon Dogs That Want To Haunt Your Dreams And Eat Your Soul https://t.co/8Pi3IF4TNb,NA,116319,10/26/15 13:20,6.59E+17,missouri USA,Central Time (US & Canada)
815719796,female,0.6616,0.707915829,1,5/18/14 3:13,Always a chef by trade & chef by nature! Now working as the La Rose Noire Brand Manager with La Rousse Foods.,615,0084B4,maryjewellmtr,https://pbs.twimg.com/profile_images/584273917675753472/S4xouF2Y_normal.jpg,0,C0DEED,"#SPECTREpremiere Dublin can't believe they didn't check the download, nothing in the file!! @Savoycinema#joke",NA,421,10/26/15 12:40,6.59E+17,Dublin,NA
815738206,male,0.6615,0.222034386,1,12/14/13 10:27,"I own a Batcar and a Batbike, if u r wondering. Neymar plays football with my Batbike but he always loses and that's why I like him. OBLIVIATE. #Centaur",11363,0084B4,iron_boy1,https://pbs.twimg.com/profile_images/657320957560926209/Z4vwWi9r_normal.jpg,0,C0DEED,"Wintet, Taylor Alison Swift and late night coffee _ôÖç_ôÖç_ôÖç_ôÖç_ôÖç",NA,20469,10/26/15 13:19,6.59E+17,Wandering About,Karachi
815737575,female,0.661,0.157103766,1,10/08/2015 19:37,NA,15,0084B4,blackbeautyy13,https://pbs.twimg.com/profile_images/654384304320024576/fyoRjPHA_normal.png,0,C0DEED,"@demxhero i have 40 ffs and i want calum, michael, ash...",NA,248,10/26/15 13:19,6.59E+17,NA,Pacific Time (US & Canada)
815736720,male,0.6608,0.265407988,1,09/04/2009 09:10,Web developer for @evaero. #lakers,671,3B94D9,rpasillas,https://pbs.twimg.com/profile_images/378800000867567850/pgaE22Wp_normal.jpeg,0,FFFFFF,"@VeniceMase 50% less injuries than last year, sniff the playoffs and develop Kobe's Kids.",NA,5203,10/26/15 13:19,6.59E+17,"Mountain Center, CA",Pacific Time (US & Canada)
815735662,male,0.6603,0.506540207,1,2/28/15 6:31,"16 Year Old rapper, unsigned",1332,DD2E44,SweeneyToddBeat,https://pbs.twimg.com/profile_images/627616599713914880/embWZlzl_normal.jpg,0,0,"@600Breezy man i want to be your producer, im 16 and i m a fan man, check out this beat, this is quite old too https://t.co/66mZr5E0ww",NA,4607,10/26/15 13:19,6.59E+17,NA,NA
815739439,female,0.6601,0.376049646,1,06/02/2010 17:22,NA,1289,88253,julesh219,https://pbs.twimg.com/profile_images/483654283481845760/MqDXVo8N_normal.jpeg,0,D3D2CF,@emmafreud Take that as positive and move on,NA,644,10/26/15 13:18,6.59E+17,NA,Eastern Time (US & Canada)
815738752,male,0.6599,0.932527381,1,12/15/11 15:20,"Hi! I'm Satan, and you're watching Disney Channel! {Pansexual/Single} {RP/AU +18} {Literate/Parody} {Multi-Fandom OC}",1203,9266CC,LuciferDarkness,https://pbs.twimg.com/profile_images/658721684371939328/Nm66H2L9_normal.jpg,0,0,@DeceitfulBrute Is there anything you would like me to show you? To keep you distracted? *I cross my legs and lower myself onto the floor.*,NA,14055,10/26/15 13:19,6.59E+17,NA,Atlantic Time (Canada)
815735088,male,0.6595,0.151285899,1,09/03/2011 14:25,"Sometimes random, music loving person.Mostly EXO with a bunch of other groups & soloists thrown in.",2612,1F98C7,paula_y1,https://pbs.twimg.com/profile_images/652955281328992256/MuQ-y6Vh_normal.jpg,0,FFFFFF,@hadashinoeden oh my. I had a feeling it's gonna be something big and now I'm more scared/worried.,NA,11737,10/26/15 13:19,6.59E+17,NA,Pacific Time (US & Canada)
815739442,male,0.6592,0.398480105,1,9/14/12 15:49,Proudly endorsing Dwayne Elizondo Mountain Dew Herbert Camacho for President,2045,0084B4,TorchOWyatt,https://pbs.twimg.com/profile_images/655227844080115712/f1JE_63w_normal.jpg,0,C0DEED,"From what I hear, it was a misunderstanding and he hung up as soon as he realized he was in the quiet car @Deanofcomedy @CNNOpinion",NA,40803,10/26/15 13:18,6.59E+17,Monday Night Rehabilitation,Eastern Time (US & Canada)
815736622,female,0.6591,0.410221636,1,04/08/2011 07:09,if matthew gray gubler was human,1191,888896,giubler,https://pbs.twimg.com/profile_images/650644985717608448/jw__rPTT_normal.jpg,0,0,"i dont want drama in my favorite tvshows, I just wanna happiness and love and murders and lots of blood but DONT hurt my favorite characters",NA,29425,10/26/15 13:19,6.59E+17,"Milan, Italy - Gublerland",Greenland
815721496,female,0.6587,0.773652348,1,8/28/12 11:47,damn girl i'll be up late if you want you can meet me at the studio| #1 Truhoe,16863,763082,revivaIpurpose,https://pbs.twimg.com/profile_images/654869447933599744/fSQsaKfD_normal.jpg,0,FFFFFF,@adoresoph im stalking tweets from the people i follow about plasticbieber...dont try to act so important,NA,104141,10/26/15 12:40,6.59E+17,toronto,Eastern Time (US & Canada)
815737037,male,0.6579,0.326609408,1,7/19/11 12:50,"Eye of the Tiger; believer in science & reason, not myths or fairy tales. A voice for everyone; I detest any form of injustice. Will usually follow back.",122,39118F,bobinvienne,https://pbs.twimg.com/profile_images/519551188409135104/Pzm42NKM_normal.jpeg,0,FFFFFF,Lots of people cheering the Tax Credits defeat tonight. Problem and worry is he will get savings from somewhere,NA,78590,10/26/15 13:19,6.59E+17,Vienne,Paris
815721461,female,0.6576,0.430575541,1,5/15/12 20:23,NA,195,0084B4,VogelPaula,https://pbs.twimg.com/profile_images/2777877277/ac9875bb0dfe09c3a4e0534fd462ab1a_normal.jpeg,0,C0DEED,"@FlyingSloths no.  Peck for a short time might have had the illusion of happiness, but I think in time even that would have eroded.",NA,1271,10/26/15 12:40,6.59E+17,NA,NA
815724223,female,0.6571,0.207037648,1,10/30/14 16:08,#best #TalkRadio #SanAntonio,0,0084B4,SanAntonioTalks,https://pbs.twimg.com/profile_images/616681696361095168/5cdvlDI1_normal.png,0,C0DEED,Renewing your Mind after Trauma. Live now: https://t.co/vxuYh19RdI Best #TalkRadio Changing the way you think forever.,NA,9610,10/26/15 12:40,6.59E+17,"San Antonio, TX",Pacific Time (US & Canada)
815736762,male,0.6564,0.499319749,1,4/18/11 12:59,"I'll just leave here a question: If god doesn't exist, then who hate us enough to make ginger beer?",1228,38543,Rupertwhisky,https://pbs.twimg.com/profile_images/505616465530454016/PgeY6W1b_normal.jpeg,0,EEEEEE,@LuthiVermillion Netflix and chill?,NA,4276,10/26/15 13:19,6.59E+17,"Behind ye!!! Well, not really",Madrid
815732368,female,0.6564,0.853958874,1,08/05/2015 08:59,Don't give up,110,0084B4,romareem14,https://pbs.twimg.com/profile_images/657296888459300864/voQDaovx_normal.jpg,0,C0DEED,"You say that im too complicated Hung up and miseducated well i say 9 to 5 is overrated And we all fall down #SoundsGoodFeelsGood",NA,188,10/26/15 13:20,6.59E+17,Egypt,NA
815722173,male,0.6563,0.279122439,1,11/13/08 18:20,Professional freelance commercial photographer,610,D02B55,allurephoto,https://pbs.twimg.com/profile_images/396358663/MSWWlogo_normal.jpg,0,829D5E,@realDonaldTrump Carson cannot truly be Christian if he supports amnesty. Amnesty means legalizing the terrorist muslims in hiding. #Trump,NA,6197,10/26/15 12:40,6.59E+17,"Kansas, USA",Central Time (US & Canada)
